key	host	time	test	card	backend	build	parameter	value	unit	note
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d4096:pp	LLMWorkerHost	2026-08-28T04:05:32+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d4096:pp	601.72	t/s prefill	peak 12286 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d4096:tg	LLMWorkerHost	2026-08-28T04:05:32+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d4096:tg	23.91	t/s generation	peak 12286 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d4096:vram	LLMWorkerHost	2026-08-28T04:05:32+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d4096:vram	12286	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d8192:pp	LLMWorkerHost	2026-08-28T04:06:52+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d8192:pp	488.51	t/s prefill	peak 12420 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d8192:tg	LLMWorkerHost	2026-08-28T04:06:52+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d8192:tg	23.08	t/s generation	peak 12420 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d8192:vram	LLMWorkerHost	2026-08-28T04:06:52+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d8192:vram	12420	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d16384:pp	LLMWorkerHost	2026-08-28T04:08:36+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d16384:pp	539.82	t/s prefill	peak 12688 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d16384:tg	LLMWorkerHost	2026-08-28T04:08:36+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d16384:tg	22.21	t/s generation	peak 12688 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d16384:vram	LLMWorkerHost	2026-08-28T04:08:36+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d16384:vram	12688	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d32768:pp	LLMWorkerHost	2026-08-28T04:10:25+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d32768:pp	457.80	t/s prefill	peak 13276 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d32768:tg	LLMWorkerHost	2026-08-28T04:10:25+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d32768:tg	21.36	t/s generation	peak 13276 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d32768:vram	LLMWorkerHost	2026-08-28T04:10:25+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d32768:vram	13276	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d65536:pp	LLMWorkerHost	2026-08-28T04:13:33+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d65536:pp	292.48	t/s prefill	peak 14226 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d65536:tg	LLMWorkerHost	2026-08-28T04:13:33+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d65536:tg	18.75	t/s generation	peak 14226 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d65536:vram	LLMWorkerHost	2026-08-28T04:13:33+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d65536:vram	14226	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d131072:pp	LLMWorkerHost	2026-08-28T04:20:30+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d131072:pp	214.72	t/s prefill	peak 16117 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d131072:tg	LLMWorkerHost	2026-08-28T04:20:30+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d131072:tg	15.79	t/s generation	peak 16117 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d131072:vram	LLMWorkerHost	2026-08-28T04:20:30+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d131072:vram	16117	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d262144:pp	LLMWorkerHost	2026-08-28T04:41:24+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d262144:pp	118.11	t/s prefill	peak 19260 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d262144:tg	LLMWorkerHost	2026-08-28T04:41:24+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d262144:tg	11.65	t/s generation	peak 19260 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-Q4_K_M:q8_0:d262144:vram	LLMWorkerHost	2026-08-28T04:41:24+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-Q4_K_M:q8_0:d262144:vram	19260	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d0:pp	LLMWorkerHost	2026-08-28T04:42:35+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d0:pp	464.54	t/s prefill	peak 11294 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d0:tg	LLMWorkerHost	2026-08-28T04:42:35+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d0:tg	24.31	t/s generation	peak 11294 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d0:vram	LLMWorkerHost	2026-08-28T04:42:35+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d0:vram	11294	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d4096:pp	LLMWorkerHost	2026-08-28T04:43:38+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d4096:pp	575.38	t/s prefill	peak 11503 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d4096:tg	LLMWorkerHost	2026-08-28T04:43:38+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d4096:tg	24.07	t/s generation	peak 11503 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d4096:vram	LLMWorkerHost	2026-08-28T04:43:38+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d4096:vram	11503	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d8192:pp	LLMWorkerHost	2026-08-28T04:44:56+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d8192:pp	584.59	t/s prefill	peak 11711 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d8192:tg	LLMWorkerHost	2026-08-28T04:44:56+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d8192:tg	23.62	t/s generation	peak 11711 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d8192:vram	LLMWorkerHost	2026-08-28T04:44:56+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d8192:vram	11711	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d16384:pp	LLMWorkerHost	2026-08-28T04:46:29+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d16384:pp	557.34	t/s prefill	peak 12127 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d16384:tg	LLMWorkerHost	2026-08-28T04:46:29+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d16384:tg	22.99	t/s generation	peak 12127 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d16384:vram	LLMWorkerHost	2026-08-28T04:46:29+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d16384:vram	12127	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d32768:pp	LLMWorkerHost	2026-08-28T04:48:20+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d32768:pp	350.05	t/s prefill	peak 12959 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d32768:tg	LLMWorkerHost	2026-08-28T04:48:20+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d32768:tg	21.45	t/s generation	peak 12959 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d32768:vram	LLMWorkerHost	2026-08-28T04:48:20+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d32768:vram	12959	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d65536:pp	LLMWorkerHost	2026-08-28T04:51:25+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d65536:pp	296.12	t/s prefill	peak 14625 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d65536:tg	LLMWorkerHost	2026-08-28T04:51:25+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d65536:tg	19.51	t/s generation	peak 14625 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d65536:vram	LLMWorkerHost	2026-08-28T04:51:25+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d65536:vram	14625	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d131072:pp	LLMWorkerHost	2026-08-28T04:57:49+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d131072:pp	205.28	t/s prefill	peak 17958 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d131072:tg	LLMWorkerHost	2026-08-28T04:57:49+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d131072:tg	16.55	t/s generation	peak 17958 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d131072:vram	LLMWorkerHost	2026-08-28T04:57:49+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d131072:vram	17958	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d262144	LLMWorkerHost	2026-08-28T04:58:29+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:f16:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d0:pp	LLMWorkerHost	2026-08-28T04:59:28+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d0:pp	476.37	t/s prefill	peak 11947 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d0:tg	LLMWorkerHost	2026-08-28T04:59:28+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d0:tg	24.27	t/s generation	peak 11947 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d0:vram	LLMWorkerHost	2026-08-28T04:59:28+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d0:vram	11947	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d4096:pp	LLMWorkerHost	2026-08-28T05:00:38+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d4096:pp	573.51	t/s prefill	peak 12083 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d4096:tg	LLMWorkerHost	2026-08-28T05:00:38+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d4096:tg	24.11	t/s generation	peak 12083 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d4096:vram	LLMWorkerHost	2026-08-28T05:00:38+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d4096:vram	12083	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d8192:pp	LLMWorkerHost	2026-08-28T05:02:00+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d8192:pp	582.42	t/s prefill	peak 12217 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d8192:tg	LLMWorkerHost	2026-08-28T05:02:00+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d8192:tg	23.45	t/s generation	peak 12217 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d8192:vram	LLMWorkerHost	2026-08-28T05:02:00+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d8192:vram	12217	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d16384:pp	LLMWorkerHost	2026-08-28T05:03:33+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d16384:pp	542.27	t/s prefill	peak 12485 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d16384:tg	LLMWorkerHost	2026-08-28T05:03:33+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d16384:tg	22.66	t/s generation	peak 12485 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d16384:vram	LLMWorkerHost	2026-08-28T05:03:33+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d16384:vram	12485	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d32768:pp	LLMWorkerHost	2026-08-28T05:05:36+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d32768:pp	345.84	t/s prefill	peak 13072 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d32768:tg	LLMWorkerHost	2026-08-28T05:05:36+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d32768:tg	20.93	t/s generation	peak 13072 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d32768:vram	LLMWorkerHost	2026-08-28T05:05:36+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d32768:vram	13072	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d65536:pp	LLMWorkerHost	2026-08-28T05:08:41+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d65536:pp	330.19	t/s prefill	peak 14022 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d65536:tg	LLMWorkerHost	2026-08-28T05:08:41+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d65536:tg	19.22	t/s generation	peak 14022 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d65536:vram	LLMWorkerHost	2026-08-28T05:08:41+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d65536:vram	14022	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d131072:pp	LLMWorkerHost	2026-08-28T05:15:35+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d131072:pp	219.01	t/s prefill	peak 15914 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d131072:tg	LLMWorkerHost	2026-08-28T05:15:35+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d131072:tg	15.91	t/s generation	peak 15914 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d131072:vram	LLMWorkerHost	2026-08-28T05:15:35+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d131072:vram	15914	MiB peak	
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d262144:pp	LLMWorkerHost	2026-08-28T05:36:20+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d262144:pp	131.60	t/s prefill	peak 19056 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d262144:tg	LLMWorkerHost	2026-08-28T05:36:20+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d262144:tg	11.79	t/s generation	peak 19056 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d262144:vram	LLMWorkerHost	2026-08-28T05:36:20+0200	context_depth		vulkan	v0.2.0	Qwen3.8-27B-ABLITERATED-Q4_K_M:q8_0:d262144:vram	19056	MiB peak	
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d0:pp	LLMWorkerHost	2026-08-28T05:37:38+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d0:pp	455.01	t/s prefill	peak 13952 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d0:tg	LLMWorkerHost	2026-08-28T05:37:38+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d0:tg	23.26	t/s generation	peak 13952 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d0:vram	LLMWorkerHost	2026-08-28T05:37:38+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d0:vram	13952	MiB peak	
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d4096:pp	LLMWorkerHost	2026-08-28T05:38:59+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d4096:pp	510.52	t/s prefill	peak 14753 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d4096:tg	LLMWorkerHost	2026-08-28T05:38:59+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d4096:tg	21.82	t/s generation	peak 14753 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d4096:vram	LLMWorkerHost	2026-08-28T05:38:59+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d4096:vram	14753	MiB peak	
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d8192:pp	LLMWorkerHost	2026-08-28T05:40:38+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d8192:pp	457.92	t/s prefill	peak 15553 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d8192:tg	LLMWorkerHost	2026-08-28T05:40:38+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d8192:tg	21.00	t/s generation	peak 15553 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d8192:vram	LLMWorkerHost	2026-08-28T05:40:38+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d8192:vram	15553	MiB peak	
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d16384:pp	LLMWorkerHost	2026-08-28T05:42:40+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d16384:pp	366.49	t/s prefill	peak 17153 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d16384:tg	LLMWorkerHost	2026-08-28T05:42:40+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d16384:tg	19.50	t/s generation	peak 17153 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d16384:vram	LLMWorkerHost	2026-08-28T05:42:40+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d16384:vram	17153	MiB peak	
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d32768:pp	LLMWorkerHost	2026-08-28T05:45:27+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d32768:pp	224.54	t/s prefill	peak 20354 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d32768:tg	LLMWorkerHost	2026-08-28T05:45:27+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d32768:tg	16.76	t/s generation	peak 20354 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d32768:vram	LLMWorkerHost	2026-08-28T05:45:27+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d32768:vram	20354	MiB peak	
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d65536	LLMWorkerHost	2026-08-28T05:45:54+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d65536			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d131072	LLMWorkerHost	2026-08-28T05:46:27+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d131072			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d262144	LLMWorkerHost	2026-08-28T05:47:29+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:f16:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:q8_0:d0:pp	LLMWorkerHost	2026-08-28T05:48:27+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:q8_0:d0:pp	499.14	t/s prefill	peak 13908 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:q8_0:d0:tg	LLMWorkerHost	2026-08-28T05:48:27+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:q8_0:d0:tg	22.92	t/s generation	peak 13908 MiB VRAM during the run
context_depth||vulkan|v0.2.0|qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:q8_0:d0:vram	LLMWorkerHost	2026-08-28T05:48:27+0200	context_depth		vulkan	v0.2.0	qwen2.5-coder-32b-instruct-q4_k_m-00001-of-00003:q8_0:d0:vram	13908	MiB peak	
concurrency||vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:u1:aggregate	LLMWorkerHost	2026-08-29T00:43:45+0200	concurrency		vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:u1:aggregate	41.58	tokens/s total	1 users, 8192 context each, 0 failed
